cohort	ensembl_gene	gene_name	type	nr_samples	pos_z	neg_z	consensus_BTG_cancer	consensus_BTG_combined
lymphoma	ENSG00000050393	MCUR1	DLBCL	1	0	1		
lymphoma	ENSG00000050748	MAPK9	DLBCL	1	1	0		
lymphoma	ENSG00000051108	HERPUD1	DLBCL	1	1	0		
lymphoma	ENSG00000051341	POLQ	PMBCL	1	1	0		
lymphoma	ENSG00000051382	PIK3CB	PMBCL	1	0	1		
lymphoma	ENSG00000051825	MPHOSPH9	CONTROL	1	1	0		
lymphoma	ENSG00000051825	MPHOSPH9	PMBCL	1	0	1		
lymphoma	ENSG00000053372	MRTO4	PMBCL	1	1	0		
lymphoma	ENSG00000053524	MCF2L2	PMBCL	1	1	0		
lymphoma	ENSG00000053770	AP5M1	DLBCL	1	1	0		
lymphoma	ENSG00000053770	AP5M1	PMBCL	1	1	0		
lymphoma	ENSG00000053918	KCNQ1	DLBCL	1	1	0		
lymphoma	ENSG00000054267	ARID4B	CONTROL	1	0	1		
lymphoma	ENSG00000054267	ARID4B	PMBCL	1	0	1		
lymphoma	ENSG00000054523	KIF1B	DLBCL	1	1	0		
lymphoma	ENSG00000054523	KIF1B	PMBCL	1	1	0		
lymphoma	ENSG00000054611	TBC1D22A	CONTROL	1	1	0		
lymphoma	ENSG00000054690	PLEKHH1	PMBCL	1	1	0		
lymphoma	ENSG00000055044	NOP58	DLBCL	1	1	0		
lymphoma	ENSG00000055118	KCNH2	DLBCL	1	1	0		
lymphoma	ENSG00000055130	CUL1	DLBCL	1	1	0		
lymphoma	ENSG00000055208	TAB2	PMBCL	1	0	1		
lymphoma	ENSG00000055211	GINM1	DLBCL	1	1	0		
lymphoma	ENSG00000055332	EIF2AK2	DLBCL	1	1	0		
lymphoma	ENSG00000055917	PUM2	DLBCL	1	0	1		
lymphoma	ENSG00000055950	MRPL43	PMBCL	1	1	0		
lymphoma	ENSG00000056558	TRAF1	DLBCL	1	1	0		
lymphoma	ENSG00000056586	RC3H2	DLBCL	1	0	1		
lymphoma	ENSG00000056972	TRAF3IP2	DLBCL	1	1	0		
lymphoma	ENSG00000057294	PKP2	PMBCL	1	1	0		
lymphoma	ENSG00000057704	TMCC3	DLBCL	1	1	0		
lymphoma	ENSG00000057704	TMCC3	PMBCL	1	1	0		
lymphoma	ENSG00000057935	MTA3	DLBCL	1	1	0		
lymphoma	ENSG00000058056	USP13	DLBCL	1	1	0		
lymphoma	ENSG00000058063	ATP11B	PMBCL	1	1	0		
lymphoma	ENSG00000058091	CDK14	DLBCL	1	1	0		
lymphoma	ENSG00000058453	CROCC	PMBCL	1	1	0		
lymphoma	ENSG00000058600	POLR3E	PMBCL	1	1	0		
lymphoma	ENSG00000058866	DGKG	DLBCL	1	1	0		
lymphoma	ENSG00000059122	FLYWCH1	PMBCL	1	1	0		
lymphoma	ENSG00000059145	UNKL	PMBCL	1	1	0		
lymphoma	ENSG00000059377	TBXAS1	DLBCL	1	1	0		
lymphoma	ENSG00000059378	PARP12	DLBCL	1	1	0		
lymphoma	ENSG00000059573	ALDH18A1	DLBCL	1	1	0		
lymphoma	ENSG00000059588	TARBP1	DLBCL	1	1	0		
lymphoma	ENSG00000059728	MXD1	CONTROL	1	1	0		
lymphoma	ENSG00000059728	MXD1	DLBCL	1	1	0		
lymphoma	ENSG00000059728	MXD1	PMBCL	1	1	0		
lymphoma	ENSG00000059804	SLC2A3	PMBCL	1	1	0		
lymphoma	ENSG00000060069	CTDP1	DLBCL	1	1	0		
lymphoma	ENSG00000060138	YBX3	PMBCL	1	1	0		
lymphoma	ENSG00000060656	PTPRU	PMBCL	1	1	0		
lymphoma	ENSG00000060762	MPC1	DLBCL	1	1	0		
lymphoma	ENSG00000060982	BCAT1	DLBCL	1	1	0		
lymphoma	ENSG00000061273	HDAC7	DLBCL	1	1	0		
lymphoma	ENSG00000061676	NCKAP1	CONTROL	1	0	1		
lymphoma	ENSG00000061676	NCKAP1	PMBCL	1	1	0		
lymphoma	ENSG00000061918	GUCY1B1	DLBCL	1	0	1		
lymphoma	ENSG00000062282	DGAT2	PMBCL	1	1	0		
lymphoma	ENSG00000062598	ELMO2	DLBCL	1	1	0		
lymphoma	ENSG00000062650	WAPL	DLBCL	1	0	1		
lymphoma	ENSG00000062716	VMP1	CONTROL	1	1	0		
lymphoma	ENSG00000062716	VMP1	DLBCL	1	1	0		
lymphoma	ENSG00000062716	VMP1	PMBCL	1	1	0		
lymphoma	ENSG00000062725	APPBP2	DLBCL	1	1	0		
lymphoma	ENSG00000063177	RPL18	DLBCL	1	0	1		
lymphoma	ENSG00000063177	RPL18	PMBCL	1	0	1		
lymphoma	ENSG00000063601	MTMR1	DLBCL	1	1	0		
lymphoma	ENSG00000064012	CASP8	PMBCL	1	1	0		
lymphoma	ENSG00000064102	INTS13	DLBCL	1	1	0		
lymphoma	ENSG00000064115	TM7SF3	DLBCL	1	1	0		
lymphoma	ENSG00000064195	DLX3	PMBCL	1	1	0		
lymphoma	ENSG00000064419	TNPO3	DLBCL	1	1	0		
lymphoma	ENSG00000064490	RFXANK	DLBCL	1	1	0		
lymphoma	ENSG00000064547	LPAR2	DLBCL	1	1	0		
lymphoma	ENSG00000064547	LPAR2	PMBCL	1	1	0		
lymphoma	ENSG00000064687	ABCA7	PMBCL	1	1	0		
lymphoma	ENSG00000064726	BTBD1	DLBCL	1	1	0		
lymphoma	ENSG00000064763	FAR2	DLBCL	1	1	0		
lymphoma	ENSG00000064961	HMG20B	DLBCL	1	1	0		
lymphoma	ENSG00000065000	AP3D1	DLBCL	1	1	0		
lymphoma	ENSG00000065060	UHRF1BP1	DLBCL	1	1	0		
lymphoma	ENSG00000065135	GNAI3	DLBCL	1	1	0		
lymphoma	ENSG00000065135	GNAI3	PMBCL	1	1	0		
lymphoma	ENSG00000065183	WDR3	DLBCL	1	1	0		
lymphoma	ENSG00000065357	DGKA	DLBCL	1	1	0		
lymphoma	ENSG00000065457	ADAT1	DLBCL	1	1	0		
lymphoma	ENSG00000065491	TBC1D22B	PMBCL	1	1	0		
lymphoma	ENSG00000065518	NDUFB4	DLBCL	1	1	0		
lymphoma	ENSG00000065534	MYLK	DLBCL	1	0	1		
lymphoma	ENSG00000065559	MAP2K4	DLBCL	1	1	0		
lymphoma	ENSG00000065615	CYB5R4	CONTROL	1	1	0		
lymphoma	ENSG00000065615	CYB5R4	DLBCL	1	1	0		
lymphoma	ENSG00000065615	CYB5R4	PMBCL	1	1	0		
lymphoma	ENSG00000065809	FAM107B	DLBCL	1	1	0		
lymphoma	ENSG00000065882	TBC1D1	CONTROL	1	0	1		
lymphoma	ENSG00000065923	SLC9A7	DLBCL	1	1	0		
lymphoma	ENSG00000065923	SLC9A7	PMBCL	1	1	0		
lymphoma	ENSG00000065970	FOXJ2	DLBCL	1	1	0		
lymphoma	ENSG00000066027	PPP2R5A	PMBCL	1	1	0		
lymphoma	ENSG00000066044	ELAVL1	DLBCL	1	1	0		
lymphoma	ENSG00000066117	SMARCD1	DLBCL	1	1	0		
lymphoma	ENSG00000066136	NFYC	DLBCL	1	1	0		
lymphoma	ENSG00000066279	ASPM	DLBCL	1	1	0		
lymphoma	ENSG00000066336	SPI1	DLBCL	1	1	0		
lymphoma	ENSG00000066336	SPI1	PMBCL	1	1	0		
lymphoma	ENSG00000066427	ATXN3	CONTROL	1	1	0		
lymphoma	ENSG00000066427	ATXN3	DLBCL	1	1	0		
lymphoma	ENSG00000066739	ATG2B	DLBCL	1	1	0		
lymphoma	ENSG00000066923	STAG3	DLBCL	1	1	0		
lymphoma	ENSG00000067064	IDI1	DLBCL	1	1	0		
lymphoma	ENSG00000067066	SP100	DLBCL	1	0	1		
lymphoma	ENSG00000067066	SP100	PMBCL	1	0	1		
lymphoma	ENSG00000067082	KLF6	DLBCL	1	1	0		
lymphoma	ENSG00000067082	KLF6	PMBCL	1	1	0		
lymphoma	ENSG00000067191	CACNB1	DLBCL	1	1	0		
lymphoma	ENSG00000067191	CACNB1	PMBCL	1	1	0		
lymphoma	ENSG00000067225	PKM	DLBCL	1	0	1		
lymphoma	ENSG00000067365	METTL22	PMBCL	1	1	0		
lymphoma	ENSG00000067533	RRP15	DLBCL	1	1	0		
lymphoma	ENSG00000067560	RHOA	CONTROL	1	1	0		
lymphoma	ENSG00000067798	NAV3	PMBCL	1	1	0		
lymphoma	ENSG00000067829	IDH3G	DLBCL	1	1	0		
lymphoma	ENSG00000067836	ROGDI	PMBCL	1	1	0		
lymphoma	ENSG00000067992	PDK3	DLBCL	1	1	0		
lymphoma	ENSG00000068028	RASSF1	DLBCL	1	1	0		
lymphoma	ENSG00000068305	MEF2A	DLBCL	1	1	0		
lymphoma	ENSG00000068354	TBC1D25	PMBCL	1	1	0		
lymphoma	ENSG00000068366	ACSL4	CONTROL	1	0	1		
lymphoma	ENSG00000068383	INPP5A	PMBCL	1	1	0		
lymphoma	ENSG00000068489	PRR11	DLBCL	1	1	0		
lymphoma	ENSG00000068976	PYGM	DLBCL	1	1	0		
lymphoma	ENSG00000069020	MAST4	PMBCL	1	1	0		
lymphoma	ENSG00000069188	SDK2	PMBCL	1	1	0		
lymphoma	ENSG00000069275	NUCKS1	DLBCL	1	0	1		
lymphoma	ENSG00000069275	NUCKS1	PMBCL	1	0	1		
lymphoma	ENSG00000069493	CLEC2D	DLBCL	1	1	0		
lymphoma	ENSG00000069535	MAOB	PMBCL	1	1	0		
lymphoma	ENSG00000069849	ATP1B3	CONTROL	1	1	0		
lymphoma	ENSG00000069869	NEDD4	DLBCL	1	1	0		
lymphoma	ENSG00000069956	MAPK6	CONTROL	1	1	0		
lymphoma	ENSG00000069956	MAPK6	PMBCL	1	1	0		
lymphoma	ENSG00000069966	GNB5	DLBCL	1	1	0		
lymphoma	ENSG00000069974	RAB27A	PMBCL	1	1	0		
lymphoma	ENSG00000070061	ELP1	PMBCL	1	1	0		
lymphoma	ENSG00000070081	NUCB2	CONTROL	1	0	1		
lymphoma	ENSG00000070190	DAPP1	PMBCL	1	0	1		
lymphoma	ENSG00000070214	SLC44A1	DLBCL	1	1	0		
lymphoma	ENSG00000070214	SLC44A1	PMBCL	1	1	0		
lymphoma	ENSG00000070367	EXOC5	PMBCL	1	0	1		
lymphoma	ENSG00000070423	RNF126	DLBCL	1	1	0		
lymphoma	ENSG00000070476	ZXDC	PMBCL	1	1	0		
lymphoma	ENSG00000070495	JMJD6	PMBCL	1	1	0		
lymphoma	ENSG00000070540	WIPI1	DLBCL	1	1	0		
lymphoma	ENSG00000070610	GBA2	PMBCL	1	1	0		
lymphoma	ENSG00000070770	CSNK2A2	DLBCL	1	1	0		
lymphoma	ENSG00000070882	OSBPL3	DLBCL	1	1	0		
lymphoma	ENSG00000070886	EPHA8	PMBCL	1	1	0		
lymphoma	ENSG00000071051	NCK2	DLBCL	1	0	1		
lymphoma	ENSG00000071073	MGAT4A	DLBCL	1	1	0		
lymphoma	ENSG00000071082	RPL31	DLBCL	1	0	1		
lymphoma	ENSG00000071127	WDR1	DLBCL	1	1	0		
lymphoma	ENSG00000071189	SNX13	DLBCL	1	1	0		
lymphoma	ENSG00000071205	ARHGAP10	CONTROL	1	0	1		
lymphoma	ENSG00000071462	BUD23	DLBCL	1	1	0		
lymphoma	ENSG00000071553	ATP6AP1	DLBCL	1	1	0		
lymphoma	ENSG00000071564	TCF3	DLBCL	1	1	0		
lymphoma	ENSG00000071575	TRIB2	DLBCL	1	1	0		
lymphoma	ENSG00000071859	FAM50A	PMBCL	1	1	0		
lymphoma	ENSG00000071967	CYBRD1	DLBCL	1	1	0		
lymphoma	ENSG00000071994	PDCD2	DLBCL	1	1	0		
lymphoma	ENSG00000072135	PTPN18	DLBCL	1	0	1		
lymphoma	ENSG00000072274	TFRC	DLBCL	1	1	0		
lymphoma	ENSG00000072274	TFRC	PMBCL	1	1	0		
lymphoma	ENSG00000072310	SREBF1	DLBCL	1	1	0		
lymphoma	ENSG00000072364	AFF4	DLBCL	1	1	0		
lymphoma	ENSG00000072401	UBE2D1	PMBCL	1	1	0		
lymphoma	ENSG00000072506	HSD17B10	DLBCL	1	1	0		
lymphoma	ENSG00000072518	MARK2	DLBCL	1	1	0		
lymphoma	ENSG00000072518	MARK2	PMBCL	1	1	0		
lymphoma	ENSG00000072609	CHFR	PMBCL	1	1	0		
lymphoma	ENSG00000072682	P4HA2	PMBCL	1	1	0		
lymphoma	ENSG00000072694	FCGR2B	DLBCL	1	1	0		
lymphoma	ENSG00000072736	NFATC3	PMBCL	1	0	1		
lymphoma	ENSG00000072778	ACADVL	DLBCL	1	1	0		
lymphoma	ENSG00000072778	ACADVL	PMBCL	1	1	0		
lymphoma	ENSG00000072786	STK10	PMBCL	1	0	1		
lymphoma	ENSG00000072803	FBXW11	DLBCL	1	1	0		
lymphoma	ENSG00000072803	FBXW11	PMBCL	1	1	0		
lymphoma	ENSG00000072858	SIDT1	DLBCL	1	1	0		
lymphoma	ENSG00000072858	SIDT1	PMBCL	1	1	0		
lymphoma	ENSG00000072952	MRVI1	DLBCL	1	1	0		
lymphoma	ENSG00000072952	MRVI1	PMBCL	1	1	0		
lymphoma	ENSG00000073050	XRCC1	PMBCL	1	1	0		
lymphoma	ENSG00000073614	KDM5A	DLBCL	1	1	0		
lymphoma	ENSG00000073756	PTGS2	DLBCL	1	1	0		
lymphoma	ENSG00000073792	IGF2BP2	DLBCL	1	1	0		
lymphoma	ENSG00000073921	PICALM	CONTROL	1	1	0	TRUE	
lymphoma	ENSG00000074054	CLASP1	PMBCL	1	1	0		
lymphoma	ENSG00000074071	MRPS34	DLBCL	1	1	0		
lymphoma	ENSG00000074276	CDHR2	DLBCL	1	1	0		
lymphoma	ENSG00000074319	TSG101	DLBCL	1	1	0		
lymphoma	ENSG00000074319	TSG101	PMBCL	1	1	0		
lymphoma	ENSG00000074416	MGLL	CONTROL	1	0	1		
lymphoma	ENSG00000074416	MGLL	DLBCL	1	0	1		
lymphoma	ENSG00000074695	LMAN1	DLBCL	1	1	0		
lymphoma	ENSG00000074964	ARHGEF10L	DLBCL	1	1	0		
lymphoma	ENSG00000074966	TXK	DLBCL	1	1	0		
lymphoma	ENSG00000075142	SRI	DLBCL	1	1	0		
lymphoma	ENSG00000075151	EIF4G3	CONTROL	1	0	1		
lymphoma	ENSG00000075151	EIF4G3	PMBCL	1	0	1		
lymphoma	ENSG00000075239	ACAT1	DLBCL	1	1	0		
lymphoma	ENSG00000075240	GRAMD4	DLBCL	1	1	0		
lymphoma	ENSG00000075340	ADD2	DLBCL	1	1	0		
lymphoma	ENSG00000075399	VPS9D1	DLBCL	1	1	0		
lymphoma	ENSG00000075413	MARK3	DLBCL	1	0	1		
lymphoma	ENSG00000075415	SLC25A3	DLBCL	1	1	0		
lymphoma	ENSG00000075426	FOSL2	PMBCL	1	1	0		
lymphoma	ENSG00000075618	FSCN1	DLBCL	1	1	0		
lymphoma	ENSG00000075624	ACTB	DLBCL	1	1	0		
lymphoma	ENSG00000075643	MOCOS	PMBCL	1	1	0		
lymphoma	ENSG00000075702	WDR62	PMBCL	1	1	0		
lymphoma	ENSG00000075711	DLG1	CONTROL	1	1	0		
lymphoma	ENSG00000075785	RAB7A	CONTROL	1	1	0	TRUE	
lymphoma	ENSG00000075826	SEC31B	DLBCL	1	1	0		
lymphoma	ENSG00000075884	ARHGAP15	CONTROL	1	1	0		
lymphoma	ENSG00000075975	MKRN2	DLBCL	1	1	0		
lymphoma	ENSG00000076108	BAZ2A	DLBCL	1	1	0		
lymphoma	ENSG00000076356	PLXNA2	DLBCL	1	1	0		
lymphoma	ENSG00000076356	PLXNA2	PMBCL	1	1	0		
lymphoma	ENSG00000076554	TPD52	DLBCL	1	1	0		
lymphoma	ENSG00000076662	ICAM3	DLBCL	1	1	0		
lymphoma	ENSG00000076685	NT5C2	CONTROL	1	1	0		
lymphoma	ENSG00000076685	NT5C2	PMBCL	1	1	0		
lymphoma	ENSG00000076770	MBNL3	CONTROL	1	1	0		
lymphoma	ENSG00000076864	RAP1GAP	DLBCL	1	1	0		
lymphoma	ENSG00000076928	ARHGEF1	PMBCL	1	1	0		
lymphoma	ENSG00000077157	PPP1R12B	DLBCL	1	1	0		
lymphoma	ENSG00000077238	IL4R	PMBCL	1	1	0		
lymphoma	ENSG00000077254	USP33	DLBCL	1	0	1		
lymphoma	ENSG00000077254	USP33	PMBCL	1	0	1		
lymphoma	ENSG00000077380	DYNC1I2	PMBCL	1	0	1		
lymphoma	ENSG00000077420	APBB1IP	PMBCL	1	1	0		
lymphoma	ENSG00000077713	SLC25A43	PMBCL	1	1	0		
lymphoma	ENSG00000078061	ARAF	DLBCL	1	1	0		
lymphoma	ENSG00000078061	ARAF	PMBCL	1	1	0		
lymphoma	ENSG00000078070	MCCC1	DLBCL	1	1	0		
lymphoma	ENSG00000078124	ACER3	DLBCL	1	1	0		
lymphoma	ENSG00000078124	ACER3	PMBCL	1	1	0		
lymphoma	ENSG00000078142	PIK3C3	PMBCL	1	0	1		
lymphoma	ENSG00000078177	N4BP2	DLBCL	1	1	0		
lymphoma	ENSG00000078269	SYNJ2	DLBCL	1	1	0		
lymphoma	ENSG00000078269	SYNJ2	PMBCL	1	1	0		
lymphoma	ENSG00000078304	PPP2R5C	DLBCL	1	1	0		
lymphoma	ENSG00000078596	ITM2A	DLBCL	1	1	0		
lymphoma	ENSG00000078668	VDAC3	PMBCL	1	0	1		
lymphoma	ENSG00000078674	PCM1	PMBCL	1	0	1		
lymphoma	ENSG00000078808	SDF4	CONTROL	1	1	0		
lymphoma	ENSG00000078902	TOLLIP	DLBCL	1	1	0		
lymphoma	ENSG00000079263	SP140	DLBCL	1	1	0		
lymphoma	ENSG00000079277	MKNK1	CONTROL	1	1	0	TRUE	
lymphoma	ENSG00000079308	TNS1	DLBCL	1	0	1		
lymphoma	ENSG00000079308	TNS1	PMBCL	1	0	1		
lymphoma	ENSG00000079313	REXO1	DLBCL	1	1	0		
lymphoma	ENSG00000079459	FDFT1	DLBCL	1	1	0		
lymphoma	ENSG00000079482	OPHN1	CONTROL	1	0	1		
lymphoma	ENSG00000079691	CARMIL1	DLBCL	1	1	0		
lymphoma	ENSG00000079739	PGM1	DLBCL	1	1	0		
lymphoma	ENSG00000079950	STX7	DLBCL	1	0	1		
lymphoma	ENSG00000079950	STX7	PMBCL	1	0	1		
lymphoma	ENSG00000080200	CRYBG3	DLBCL	1	1	0		
lymphoma	ENSG00000080298	RFX3	PMBCL	1	1	0		
lymphoma	ENSG00000080371	RAB21	CONTROL	1	0	1		
lymphoma	ENSG00000080371	RAB21	PMBCL	1	1	0		
lymphoma	ENSG00000080503	SMARCA2	CONTROL	1	0	1		
lymphoma	ENSG00000080546	SESN1	DLBCL	1	1	0		
lymphoma	ENSG00000080573	COL5A3	PMBCL	1	1	0		
lymphoma	ENSG00000080603	SRCAP	DLBCL	1	1	0		
lymphoma	ENSG00000080819	CPOX	DLBCL	1	1	0		
lymphoma	ENSG00000080822	CLDND1	PMBCL	1	1	0		
lymphoma	ENSG00000081087	OSTM1	DLBCL	1	1	0		
lymphoma	ENSG00000081087	OSTM1	PMBCL	1	1	0		
lymphoma	ENSG00000081237	PTPRC	CONTROL	1	1	0		
lymphoma	ENSG00000081237	PTPRC	DLBCL	1	1	0		
lymphoma	ENSG00000081237	PTPRC	PMBCL	1	1	0		
lymphoma	ENSG00000081665	ZNF506	DLBCL	1	1	0		
lymphoma	ENSG00000081760	AACS	DLBCL	1	1	0		
lymphoma	ENSG00000081760	AACS	PMBCL	1	1	0		
lymphoma	ENSG00000081791	DELE1	DLBCL	1	1	0		
lymphoma	ENSG00000081913	PHLPP1	DLBCL	1	1	0		
lymphoma	ENSG00000082074	FYB1	PMBCL	1	0	1		
lymphoma	ENSG00000082153	BZW1	DLBCL	1	1	0		
lymphoma	ENSG00000082212	ME2	CONTROL	1	1	0		
lymphoma	ENSG00000082684	SEMA5B	PMBCL	1	1	0		
lymphoma	ENSG00000082781	ITGB5	DLBCL	1	1	0		
lymphoma	ENSG00000082805	ERC1	DLBCL	1	0	1		
lymphoma	ENSG00000082805	ERC1	PMBCL	1	0	1		
lymphoma	ENSG00000082996	RNF13	DLBCL	1	1	0		
lymphoma	ENSG00000083223	TUT7	CONTROL	1	1	0		
lymphoma	ENSG00000083290	ULK2	DLBCL	1	1	0		
lymphoma	ENSG00000083454	P2RX5	DLBCL	1	1	0		
lymphoma	ENSG00000083720	OXCT1	DLBCL	1	1	0		
lymphoma	ENSG00000083828	ZNF586	PMBCL	1	1	0		
lymphoma	ENSG00000083845	RPS5	DLBCL	1	1	0		
lymphoma	ENSG00000084070	SMAP2	PMBCL	1	0	1		
lymphoma	ENSG00000084092	NOA1	DLBCL	1	1	0		
lymphoma	ENSG00000084110	HAL	CONTROL	1	1	0		
lymphoma	ENSG00000084110	HAL	DLBCL	1	1	0		
lymphoma	ENSG00000084110	HAL	PMBCL	1	1	0		
lymphoma	ENSG00000084234	APLP2	DLBCL	1	1	0		
lymphoma	ENSG00000084463	WBP11	CONTROL	1	1	0		
lymphoma	ENSG00000084623	EIF3I	DLBCL	1	1	0		
lymphoma	ENSG00000084636	COL16A1	PMBCL	1	1	0		
lymphoma	ENSG00000084676	NCOA1	CONTROL	1	1	0		
lymphoma	ENSG00000084693	AGBL5	DLBCL	1	1	0		
lymphoma	ENSG00000084731	KIF3C	PMBCL	1	1	0		
lymphoma	ENSG00000085117	CD82	DLBCL	1	1	0		
lymphoma	ENSG00000085415	SEH1L	DLBCL	1	1	0		
lymphoma	ENSG00000085433	WDR47	DLBCL	1	1	0		
lymphoma	ENSG00000085552	IGSF9	PMBCL	1	1	0		
lymphoma	ENSG00000085644	ZNF213	PMBCL	1	1	0		
lymphoma	ENSG00000085662	AKR1B1	DLBCL	1	1	0		
lymphoma	ENSG00000085662	AKR1B1	PMBCL	1	1	0		
lymphoma	ENSG00000085719	CPNE3	DLBCL	1	1	0		
lymphoma	ENSG00000085733	CTTN	DLBCL	1	0	1		
lymphoma	ENSG00000085760	MTIF2	DLBCL	1	1	0		
lymphoma	ENSG00000086015	MAST2	DLBCL	1	1	0		
lymphoma	ENSG00000086065	CHMP5	DLBCL	1	1	0		
lymphoma	ENSG00000086102	NFX1	DLBCL	1	0	1		
lymphoma	ENSG00000086200	IPO11	PMBCL	1	1	0		
lymphoma	ENSG00000086300	SNX10	DLBCL	1	1	0		
lymphoma	ENSG00000086475	SEPHS1	DLBCL	1	1	0		
lymphoma	ENSG00000086506	HBQ1	DLBCL	1	1	0		
lymphoma	ENSG00000086506	HBQ1	PMBCL	1	1	0		
lymphoma	ENSG00000086589	RBM22	DLBCL	1	1	0		
lymphoma	ENSG00000086598	TMED2	DLBCL	1	0	1		
lymphoma	ENSG00000086598	TMED2	PMBCL	1	0	1		
lymphoma	ENSG00000086712	TXLNG	CONTROL	1	1	0		
lymphoma	ENSG00000086712	TXLNG	DLBCL	1	1	0		
lymphoma	ENSG00000086730	LAT2	CONTROL	1	1	0		
lymphoma	ENSG00000086730	LAT2	DLBCL	1	1	0		
lymphoma	ENSG00000086758	HUWE1	PMBCL	1	0	1		
lymphoma	ENSG00000086967	MYBPC2	DLBCL	1	1	0		
lymphoma	ENSG00000087074	PPP1R15A	CONTROL	1	1	0		
lymphoma	ENSG00000087076	HSD17B14	DLBCL	1	1	0		
lymphoma	ENSG00000087086	FTL	PMBCL	1	1	0		
lymphoma	ENSG00000087095	NLK	CONTROL	1	0	1		
lymphoma	ENSG00000087095	NLK	PMBCL	1	0	1		
lymphoma	ENSG00000087152	ATXN7L3	CONTROL	1	1	0	TRUE	
lymphoma	ENSG00000087237	CETP	PMBCL	1	1	0		
lymphoma	ENSG00000087258	GNAO1	PMBCL	1	1	0		
lymphoma	ENSG00000087266	SH3BP2	DLBCL	1	1	0		
lymphoma	ENSG00000087269	NOP14	DLBCL	1	1	0		
lymphoma	ENSG00000087301	TXNDC16	DLBCL	1	1	0		
lymphoma	ENSG00000087302	RTRAF	DLBCL	1	1	0		
lymphoma	ENSG00000087303	NID2	DLBCL	1	1	0		
lymphoma	ENSG00000087303	NID2	PMBCL	1	1	0		
lymphoma	ENSG00000087338	GMCL1	DLBCL	1	1	0		
lymphoma	ENSG00000087495	PHACTR3	PMBCL	1	1	0		
lymphoma	ENSG00000087502	ERGIC2	DLBCL	1	1	0		
lymphoma	ENSG00000087589	CASS4	CONTROL	1	1	0		
lymphoma	ENSG00000087589	CASS4	DLBCL	1	1	0		
lymphoma	ENSG00000087589	CASS4	PMBCL	1	1	0		
lymphoma	ENSG00000087903	RFX2	PMBCL	1	1	0		
lymphoma	ENSG00000088038	CNOT3	DLBCL	1	1	0		
lymphoma	ENSG00000088053	GP6	DLBCL	1	1	0		
lymphoma	ENSG00000088247	KHSRP	DLBCL	1	1	0		
lymphoma	ENSG00000088325	TPX2	PMBCL	1	1	0		
lymphoma	ENSG00000088448	ANKRD10	PMBCL	1	1	0		
lymphoma	ENSG00000088682	COQ9	DLBCL	1	1	0		
lymphoma	ENSG00000088827	SIGLEC1	DLBCL	1	1	0		
lymphoma	ENSG00000088833	NSFL1C	DLBCL	1	1	0		
lymphoma	ENSG00000088881	EBF4	PMBCL	1	1	0		
lymphoma	ENSG00000088992	TESC	CONTROL	1	1	0		
lymphoma	ENSG00000088992	TESC	DLBCL	1	1	0		
lymphoma	ENSG00000088992	TESC	PMBCL	1	1	0		
lymphoma	ENSG00000089006	SNX5	DLBCL	1	1	0		
lymphoma	ENSG00000089041	P2RX7	DLBCL	1	1	0		
lymphoma	ENSG00000089053	ANAPC5	DLBCL	1	0	1		
lymphoma	ENSG00000089053	ANAPC5	PMBCL	1	0	1		
lymphoma	ENSG00000089116	LHX5	PMBCL	1	1	0		
lymphoma	ENSG00000089127	OAS1	DLBCL	1	1	0		
lymphoma	ENSG00000089157	RPLP0	DLBCL	1	1	0		
lymphoma	ENSG00000089157	RPLP0	PMBCL	1	0	1		
lymphoma	ENSG00000089159	PXN	PMBCL	1	1	0		
lymphoma	ENSG00000089195	TRMT6	DLBCL	1	1	0		
lymphoma	ENSG00000089220	PEBP1	DLBCL	1	1	0		
lymphoma	ENSG00000089248	ERP29	DLBCL	1	1	0		
lymphoma	ENSG00000089280	FUS	CONTROL	1	1	0		
lymphoma	ENSG00000089280	FUS	DLBCL	1	1	0		
lymphoma	ENSG00000089289	IGBP1	DLBCL	1	1	0		
lymphoma	ENSG00000089685	BIRC5	DLBCL	1	1	0		
lymphoma	ENSG00000089693	MLF2	DLBCL	1	1	0		
lymphoma	ENSG00000089693	MLF2	PMBCL	1	1	0		
lymphoma	ENSG00000089775	ZBTB25	DLBCL	1	1	0		
lymphoma	ENSG00000089820	ARHGAP4	PMBCL	1	1	0		
lymphoma	ENSG00000089902	RCOR1	DLBCL	1	1	0		
lymphoma	ENSG00000090006	LTBP4	PMBCL	1	1	0		
lymphoma	ENSG00000090054	SPTLC1	DLBCL	1	1	0		
lymphoma	ENSG00000090054	SPTLC1	PMBCL	1	1	0		
lymphoma	ENSG00000090060	PAPOLA	DLBCL	1	0	1		
lymphoma	ENSG00000090238	YPEL3	CONTROL	1	1	0		
lymphoma	ENSG00000090238	YPEL3	DLBCL	1	1	0		
lymphoma	ENSG00000090238	YPEL3	PMBCL	1	1	0		
lymphoma	ENSG00000090263	MRPS33	DLBCL	1	1	0		
lymphoma	ENSG00000090266	NDUFB2	DLBCL	1	1	0		
lymphoma	ENSG00000090273	NUDC	DLBCL	1	1	0		
lymphoma	ENSG00000090376	IRAK3	CONTROL	1	0	1	TRUE	
lymphoma	ENSG00000090554	FLT3LG	PMBCL	1	1	0		
lymphoma	ENSG00000090565	RAB11FIP3	PMBCL	1	1	0		
lymphoma	ENSG00000090581	GNPTG	DLBCL	1	1	0		
